EventID,Milliseconds,Voltage,NumRecords,EventSpan,MinVoltage,AvgVoltage,MaxVoltage,MaxMinDiff,FirstMinDiff,FirstVoltage,LastVoltage,AvgVoltageBeforeMin,AvgVoltageAfterMin,AvgDiffBeforeMin,AvgDiffAfterMin,MaxDiffBeforeMin,MaxDiffAfterMin,MaxVoltageBeforeMinMinusMin,MaxVoltageAfterMinMinusMin,VoltageSumBeforeMin,VoltageSumAfterMin,SumOfVoltageDiffsBeforeMin,SumOfVoltageDiffsAfterMin,DipLocation
bf02dd929159,4598,9.28078,5,9903,8.6,8.94,9.32,0.72,0.72,9.32,8.64,9.07,8.76,0.34,0.25,0.68,0.25,0.72,0.29,27.2,17.52,1.01,0.25,0.6
bf02dd929159,4918,8.60096,5,9903,8.6,8.94,9.32,0.72,0.72,9.32,8.64,9.07,8.76,0.34,0.25,0.68,0.25,0.72,0.29,27.2,17.52,1.01,0.25,0.6
bf02dd929159,5000,8.8872,5,9903,8.6,8.94,9.32,0.72,0.72,9.32,8.64,9.07,8.76,0.34,0.25,0.68,0.25,0.72,0.29,27.2,17.52,1.01,0.25,0.6
bf02dd929159,9903,8.63674,5,9903,8.6,8.94,9.32,0.72,0.72,9.32,8.64,9.07,8.76,0.34,0.25,0.68,0.25,0.72,0.29,27.2,17.52,1.01,0.25,0.6
ba69368121ca,0,13.7175,4,14898,13.72,13.74,13.79,0.07,0.0,13.72,13.79,13.72,13.75,0.0,0.04,0.0,0.04,-0.0,0.07,13.72,41.26,0.0,0.08,0.25
ba69368121ca,5070,13.7175,4,14898,13.72,13.74,13.79,0.07,0.0,13.72,13.79,13.72,13.75,0.0,0.04,0.0,0.04,-0.0,0.07,13.72,41.26,0.0,0.08,0.25
ba69368121ca,9898,13.753279999999998,4,14898,13.72,13.74,13.79,0.07,0.0,13.72,13.79,13.72,13.75,0.0,0.04,0.0,0.04,-0.0,0.07,13.72,41.26,0.0,0.08,0.25
ba69368121ca,14898,13.789060000000001,4,14898,13.72,13.74,13.79,0.07,0.0,13.72,13.79,13.72,13.75,0.0,0.04,0.0,0.04,-0.0,0.07,13.72,41.26,0.0,0.08,0.25
5f43a711073f,0,12.67988,11,10000,12.11,13.24,15.01,2.9,0.57,12.68,15.01,12.5,13.85,0.21,0.56,0.43,1.54,0.64,2.9,62.5,83.09,1.04,2.79,0.45
5f43a711073f,3699,12.751439999999999,11,10000,12.11,13.24,15.01,2.9,0.57,12.68,15.01,12.5,13.85,0.21,0.56,0.43,1.54,0.64,2.9,62.5,83.09,1.04,2.79,0.45
5f43a711073f,4199,12.42942,11,10000,12.11,13.24,15.01,2.9,0.57,12.68,15.01,12.5,13.85,0.21,0.56,0.43,1.54,0.64,2.9,62.5,83.09,1.04,2.79,0.45
5f43a711073f,4500,12.536760000000001,11,10000,12.11,13.24,15.01,2.9,0.57,12.68,15.01,12.5,13.85,0.21,0.56,0.43,1.54,0.64,2.9,62.5,83.09,1.04,2.79,0.45
5f43a711073f,4602,12.1074,11,10000,12.11,13.24,15.01,2.9,0.57,12.68,15.01,12.5,13.85,0.21,0.56,0.43,1.54,0.64,2.9,62.5,83.09,1.04,2.79,0.45
5f43a711073f,4699,12.214739999999999,11,10000,12.11,13.24,15.01,2.9,0.57,12.68,15.01,12.5,13.85,0.21,0.56,0.43,1.54,0.64,2.9,62.5,83.09,1.04,2.79,0.45
5f43a711073f,4801,13.07346,11,10000,12.11,13.24,15.01,2.9,0.57,12.68,15.01,12.5,13.85,0.21,0.56,0.43,1.54,0.64,2.9,62.5,83.09,1.04,2.79,0.45
5f43a711073f,5000,13.216579999999999,11,10000,12.11,13.24,15.01,2.9,0.57,12.68,15.01,12.5,13.85,0.21,0.56,0.43,1.54,0.64,2.9,62.5,83.09,1.04,2.79,0.45
5f43a711073f,5102,14.755120000000002,11,10000,12.11,13.24,15.01,2.9,0.57,12.68,15.01,12.5,13.85,0.21,0.56,0.43,1.54,0.64,2.9,62.5,83.09,1.04,2.79,0.45
5f43a711073f,5199,14.82668,11,10000,12.11,13.24,15.01,2.9,0.57,12.68,15.01,12.5,13.85,0.21,0.56,0.43,1.54,0.64,2.9,62.5,83.09,1.04,2.79,0.45
5f43a711073f,10000,15.005579999999998,11,10000,12.11,13.24,15.01,2.9,0.57,12.68,15.01,12.5,13.85,0.21,0.56,0.43,1.54,0.64,2.9,62.5,83.09,1.04,2.79,0.45
3917f8a75828,0,14.4331,4,14797,14.43,14.44,14.47,0.04,0.0,14.43,14.47,14.43,14.45,0.0,0.02,0.0,0.04,0.0,0.04,14.43,43.34,0.0,0.04,0.25
3917f8a75828,4898,14.4331,4,14797,14.43,14.44,14.47,0.04,0.0,14.43,14.47,14.43,14.45,0.0,0.02,0.0,0.04,0.0,0.04,14.43,43.34,0.0,0.04,0.25
3917f8a75828,9859,14.4331,4,14797,14.43,14.44,14.47,0.04,0.0,14.43,14.47,14.43,14.45,0.0,0.02,0.0,0.04,0.0,0.04,14.43,43.34,0.0,0.04,0.25
3917f8a75828,14797,14.468879999999999,4,14797,14.43,14.44,14.47,0.04,0.0,14.43,14.47,14.43,14.45,0.0,0.02,0.0,0.04,0.0,0.04,14.43,43.34,0.0,0.04,0.25
c328e9c615b8,0,15.3276,4,15000,15.29,15.33,15.36,0.07,0.04,15.33,15.33,15.31,15.35,0.06,0.04,0.07,0.04,0.04,0.07,30.62,30.69,0.11,0.04,0.5
c328e9c615b8,5102,15.291820000000001,4,15000,15.29,15.33,15.36,0.07,0.04,15.33,15.33,15.31,15.35,0.06,0.04,0.07,0.04,0.04,0.07,30.62,30.69,0.11,0.04,0.5
c328e9c615b8,10000,15.36338,4,15000,15.29,15.33,15.36,0.07,0.04,15.33,15.33,15.31,15.35,0.06,0.04,0.07,0.04,0.04,0.07,30.62,30.69,0.11,0.04,0.5
c328e9c615b8,15000,15.3276,4,15000,15.29,15.33,15.36,0.07,0.04,15.33,15.33,15.31,15.35,0.06,0.04,0.07,0.04,0.04,0.07,30.62,30.69,0.11,0.04,0.5
6e72c0e9bdc7,0,15.041360000000001,4,14899,15.04,15.07,15.11,0.07,0.0,15.04,15.08,15.04,15.08,0.0,0.06,0.0,0.07,0.0,0.07,15.04,45.23,0.0,0.11,0.25
6e72c0e9bdc7,5059,15.041360000000001,4,14899,15.04,15.07,15.11,0.07,0.0,15.04,15.08,15.04,15.08,0.0,0.06,0.0,0.07,0.0,0.07,15.04,45.23,0.0,0.11,0.25
6e72c0e9bdc7,9899,15.11292,4,14899,15.04,15.07,15.11,0.07,0.0,15.04,15.08,15.04,15.08,0.0,0.06,0.0,0.07,0.0,0.07,15.04,45.23,0.0,0.11,0.25
6e72c0e9bdc7,14899,15.07714,4,14899,15.04,15.07,15.11,0.07,0.0,15.04,15.08,15.04,15.08,0.0,0.06,0.0,0.07,0.0,0.07,15.04,45.23,0.0,0.11,0.25
bac60fd04855,0,13.61016,4,15000,13.61,13.66,13.72,0.11,0.0,13.61,13.65,13.61,13.68,0.11,0.04,0.11,0.04,0.0,0.11,13.61,41.05,0.11,0.08,0.25
bac60fd04855,5102,13.7175,4,15000,13.61,13.66,13.72,0.11,0.0,13.61,13.65,13.61,13.68,0.11,0.04,0.11,0.04,0.0,0.11,13.61,41.05,0.11,0.08,0.25
bac60fd04855,10000,13.68172,4,15000,13.61,13.66,13.72,0.11,0.0,13.61,13.65,13.61,13.68,0.11,0.04,0.11,0.04,0.0,0.11,13.61,41.05,0.11,0.08,0.25
bac60fd04855,15000,13.64594,4,15000,13.61,13.66,13.72,0.11,0.0,13.61,13.65,13.61,13.68,0.11,0.04,0.11,0.04,0.0,0.11,13.61,41.05,0.11,0.08,0.25
1edb1498f9b1,0,14.504660000000001,7,16899,14.33,14.49,14.54,0.21,0.18,14.5,14.5,14.45,14.52,0.13,0.04,0.21,0.04,0.17,0.21,43.34,58.09,0.39,0.12,0.43
1edb1498f9b1,5031,14.504660000000001,7,16899,14.33,14.49,14.54,0.21,0.18,14.5,14.5,14.45,14.52,0.13,0.04,0.21,0.04,0.17,0.21,43.34,58.09,0.39,0.12,0.43
1edb1498f9b1,5399,14.32576,7,16899,14.33,14.49,14.54,0.21,0.18,14.5,14.5,14.45,14.52,0.13,0.04,0.21,0.04,0.17,0.21,43.34,58.09,0.39,0.12,0.43
1edb1498f9b1,6801,14.54044,7,16899,14.33,14.49,14.54,0.21,0.18,14.5,14.5,14.45,14.52,0.13,0.04,0.21,0.04,0.17,0.21,43.34,58.09,0.39,0.12,0.43
1edb1498f9b1,9801,14.504660000000001,7,16899,14.33,14.49,14.54,0.21,0.18,14.5,14.5,14.45,14.52,0.13,0.04,0.21,0.04,0.17,0.21,43.34,58.09,0.39,0.12,0.43
1edb1498f9b1,14801,14.54044,7,16899,14.33,14.49,14.54,0.21,0.18,14.5,14.5,14.45,14.52,0.13,0.04,0.21,0.04,0.17,0.21,43.34,58.09,0.39,0.12,0.43
1edb1498f9b1,16899,14.504660000000001,7,16899,14.33,14.49,14.54,0.21,0.18,14.5,14.5,14.45,14.52,0.13,0.04,0.21,0.04,0.17,0.21,43.34,58.09,0.39,0.12,0.43
d1083fb0a437,0,14.89824,4,15801,14.9,14.93,14.97,0.07,0.0,14.9,14.97,14.9,14.93,0.0,0.04,0.0,0.04,-0.0,0.07,14.9,44.8,0.0,0.08,0.25
d1083fb0a437,5906,14.89824,4,15801,14.9,14.93,14.97,0.07,0.0,14.9,14.97,14.9,14.93,0.0,0.04,0.0,0.04,-0.0,0.07,14.9,44.8,0.0,0.08,0.25
d1083fb0a437,9902,14.93402,4,15801,14.9,14.93,14.97,0.07,0.0,14.9,14.97,14.9,14.93,0.0,0.04,0.0,0.04,-0.0,0.07,14.9,44.8,0.0,0.08,0.25
d1083fb0a437,15801,14.9698,4,15801,14.9,14.93,14.97,0.07,0.0,14.9,14.97,14.9,14.93,0.0,0.04,0.0,0.04,-0.0,0.07,14.9,44.8,0.0,0.08,0.25
c850075a7c84,0,13.0019,4,10199,12.61,13.73,14.68,2.08,0.39,13.0,14.68,12.81,14.65,1.19,0.07,2.0,0.07,0.39,2.07,25.61,29.3,2.39,0.07,0.5
c850075a7c84,4301,12.608319999999999,4,10199,12.61,13.73,14.68,2.08,0.39,13.0,14.68,12.81,14.65,1.19,0.07,2.0,0.07,0.39,2.07,25.61,29.3,2.39,0.07,0.5
c850075a7c84,4801,14.612,4,10199,12.61,13.73,14.68,2.08,0.39,13.0,14.68,12.81,14.65,1.19,0.07,2.0,0.07,0.39,2.07,25.61,29.3,2.39,0.07,0.5
c850075a7c84,10199,14.68356,4,10199,12.61,13.73,14.68,2.08,0.39,13.0,14.68,12.81,14.65,1.19,0.07,2.0,0.07,0.39,2.07,25.61,29.3,2.39,0.07,0.5
e53b4bfacd1d,0,14.9698,4,14899,14.97,15.01,15.04,0.07,0.0,14.97,15.01,14.97,15.03,0.07,0.02,0.07,0.04,-0.0,0.07,14.97,45.09,0.07,0.04,0.25
e53b4bfacd1d,5055,15.041360000000001,4,14899,14.97,15.01,15.04,0.07,0.0,14.97,15.01,14.97,15.03,0.07,0.02,0.07,0.04,-0.0,0.07,14.97,45.09,0.07,0.04,0.25
e53b4bfacd1d,9899,15.041360000000001,4,14899,14.97,15.01,15.04,0.07,0.0,14.97,15.01,14.97,15.03,0.07,0.02,0.07,0.04,-0.0,0.07,14.97,45.09,0.07,0.04,0.25
e53b4bfacd1d,14899,15.005579999999998,4,14899,14.97,15.01,15.04,0.07,0.0,14.97,15.01,14.97,15.03,0.07,0.02,0.07,0.04,-0.0,0.07,14.97,45.09,0.07,0.04,0.25
b1876d4082c1,0,12.93034,8,9902,9.21,11.87,13.18,3.97,3.72,12.93,13.18,11.84,11.91,1.33,0.86,3.04,1.36,3.76,3.97,47.36,47.64,5.34,2.57,0.5
b1876d4082c1,3402,12.96612,8,9902,9.21,11.87,13.18,3.97,3.72,12.93,13.18,11.84,11.91,1.33,0.86,3.04,1.36,3.76,3.97,47.36,47.64,5.34,2.57,0.5
b1876d4082c1,3699,12.25052,8,9902,9.21,11.87,13.18,3.97,3.72,12.93,13.18,11.84,11.91,1.33,0.86,3.04,1.36,3.76,3.97,47.36,47.64,5.34,2.57,0.5
b1876d4082c1,3800,9.20922,8,9902,9.21,11.87,13.18,3.97,3.72,12.93,13.18,11.84,11.91,1.33,0.86,3.04,1.36,3.76,3.97,47.36,47.64,5.34,2.57,0.5
b1876d4082c1,4000,10.747760000000001,8,9902,9.21,11.87,13.18,3.97,3.72,12.93,13.18,11.84,11.91,1.33,0.86,3.04,1.36,3.76,3.97,47.36,47.64,5.34,2.57,0.5
b1876d4082c1,4398,11.892719999999999,8,9902,9.21,11.87,13.18,3.97,3.72,12.93,13.18,11.84,11.91,1.33,0.86,3.04,1.36,3.76,3.97,47.36,47.64,5.34,2.57,0.5
b1876d4082c1,5800,11.82116,8,9902,9.21,11.87,13.18,3.97,3.72,12.93,13.18,11.84,11.91,1.33,0.86,3.04,1.36,3.76,3.97,47.36,47.64,5.34,2.57,0.5
b1876d4082c1,9902,13.1808,8,9902,9.21,11.87,13.18,3.97,3.72,12.93,13.18,11.84,11.91,1.33,0.86,3.04,1.36,3.76,3.97,47.36,47.64,5.34,2.57,0.5
9388fc70ade0,0,12.67988,13,10300,9.6,12.41,13.72,4.11,3.08,12.68,13.61,11.82,12.67,0.99,0.48,2.72,1.29,3.08,4.12,47.28,114.01,3.97,3.83,0.31
9388fc70ade0,3500,12.67988,13,10300,9.6,12.41,13.72,4.11,3.08,12.68,13.61,11.82,12.67,0.99,0.48,2.72,1.29,3.08,4.12,47.28,114.01,3.97,3.83,0.31
9388fc70ade0,3601,12.32208,13,10300,9.6,12.41,13.72,4.11,3.08,12.68,13.61,11.82,12.67,0.99,0.48,2.72,1.29,3.08,4.12,47.28,114.01,3.97,3.83,0.31
9388fc70ade0,3703,9.6028,13,10300,9.6,12.41,13.72,4.11,3.08,12.68,13.61,11.82,12.67,0.99,0.48,2.72,1.29,3.08,4.12,47.28,114.01,3.97,3.83,0.31
9388fc70ade0,3800,10.4973,13,10300,9.6,12.41,13.72,4.11,3.08,12.68,13.61,11.82,12.67,0.99,0.48,2.72,1.29,3.08,4.12,47.28,114.01,3.97,3.83,0.31
9388fc70ade0,4199,11.14134,13,10300,9.6,12.41,13.72,4.11,3.08,12.68,13.61,11.82,12.67,0.99,0.48,2.72,1.29,3.08,4.12,47.28,114.01,3.97,3.83,0.31
9388fc70ade0,4300,12.214739999999999,13,10300,9.6,12.41,13.72,4.11,3.08,12.68,13.61,11.82,12.67,0.99,0.48,2.72,1.29,3.08,4.12,47.28,114.01,3.97,3.83,0.31
9388fc70ade0,4800,12.2863,13,10300,9.6,12.41,13.72,4.11,3.08,12.68,13.61,11.82,12.67,0.99,0.48,2.72,1.29,3.08,4.12,47.28,114.01,3.97,3.83,0.31
9388fc70ade0,6199,13.57438,13,10300,9.6,12.41,13.72,4.11,3.08,12.68,13.61,11.82,12.67,0.99,0.48,2.72,1.29,3.08,4.12,47.28,114.01,3.97,3.83,0.31
9388fc70ade0,8699,13.61016,13,10300,9.6,12.41,13.72,4.11,3.08,12.68,13.61,11.82,12.67,0.99,0.48,2.72,1.29,3.08,4.12,47.28,114.01,3.97,3.83,0.31
9388fc70ade0,8800,13.3597,13,10300,9.6,12.41,13.72,4.11,3.08,12.68,13.61,11.82,12.67,0.99,0.48,2.72,1.29,3.08,4.12,47.28,114.01,3.97,3.83,0.31
9388fc70ade0,9300,13.7175,13,10300,9.6,12.41,13.72,4.11,3.08,12.68,13.61,11.82,12.67,0.99,0.48,2.72,1.29,3.08,4.12,47.28,114.01,3.97,3.83,0.31
9388fc70ade0,10300,13.61016,13,10300,9.6,12.41,13.72,4.11,3.08,12.68,13.61,11.82,12.67,0.99,0.48,2.72,1.29,3.08,4.12,47.28,114.01,3.97,3.83,0.31
c636ae5e8ef6,0,11.64226,9,10000,11.64,13.65,14.61,2.97,0.0,11.64,14.4,11.64,13.9,0.86,0.65,0.86,2.04,0.0,2.97,11.64,111.17,0.86,4.54,0.11
c636ae5e8ef6,203,12.50098,9,10000,11.64,13.65,14.61,2.97,0.0,11.64,14.4,11.64,13.9,0.86,0.65,0.86,2.04,0.0,2.97,11.64,111.17,0.86,4.54,0.11
c636ae5e8ef6,699,12.536760000000001,9,10000,11.64,13.65,14.61,2.97,0.0,11.64,14.4,11.64,13.9,0.86,0.65,0.86,2.04,0.0,2.97,11.64,111.17,0.86,4.54,0.11
c636ae5e8ef6,2101,14.576220000000001,9,10000,11.64,13.65,14.61,2.97,0.0,11.64,14.4,11.64,13.9,0.86,0.65,0.86,2.04,0.0,2.97,11.64,111.17,0.86,4.54,0.11
c636ae5e8ef6,4101,14.218420000000002,9,10000,11.64,13.65,14.61,2.97,0.0,11.64,14.4,11.64,13.9,0.86,0.65,0.86,2.04,0.0,2.97,11.64,111.17,0.86,4.54,0.11
c636ae5e8ef6,6918,14.612,9,10000,11.64,13.65,14.61,2.97,0.0,11.64,14.4,11.64,13.9,0.86,0.65,0.86,2.04,0.0,2.97,11.64,111.17,0.86,4.54,0.11
c636ae5e8ef6,7500,13.789060000000001,9,10000,11.64,13.65,14.61,2.97,0.0,11.64,14.4,11.64,13.9,0.86,0.65,0.86,2.04,0.0,2.97,11.64,111.17,0.86,4.54,0.11
c636ae5e8ef6,8699,14.54044,9,10000,11.64,13.65,14.61,2.97,0.0,11.64,14.4,11.64,13.9,0.86,0.65,0.86,2.04,0.0,2.97,11.64,111.17,0.86,4.54,0.11
c636ae5e8ef6,10000,14.39732,9,10000,11.64,13.65,14.61,2.97,0.0,11.64,14.4,11.64,13.9,0.86,0.65,0.86,2.04,0.0,2.97,11.64,111.17,0.86,4.54,0.11
c6a63609203c,0,14.576220000000001,13,9902,14.08,14.44,14.61,0.54,0.5,14.58,14.5,14.42,14.47,0.28,0.19,0.47,0.32,0.53,0.5,115.32,72.34,2.26,0.75,0.62
c6a63609203c,2402,14.612,13,9902,14.08,14.44,14.61,0.54,0.5,14.58,14.5,14.42,14.47,0.28,0.19,0.47,0.32,0.53,0.5,115.32,72.34,2.26,0.75,0.62
c6a63609203c,2500,14.218420000000002,13,9902,14.08,14.44,14.61,0.54,0.5,14.58,14.5,14.42,14.47,0.28,0.19,0.47,0.32,0.53,0.5,115.32,72.34,2.26,0.75,0.62
c6a63609203c,2601,14.576220000000001,13,9902,14.08,14.44,14.61,0.54,0.5,14.58,14.5,14.42,14.47,0.28,0.19,0.47,0.32,0.53,0.5,115.32,72.34,2.26,0.75,0.62
c6a63609203c,3101,14.504660000000001,13,9902,14.08,14.44,14.61,0.54,0.5,14.58,14.5,14.42,14.47,0.28,0.19,0.47,0.32,0.53,0.5,115.32,72.34,2.26,0.75,0.62
c6a63609203c,3199,14.2542,13,9902,14.08,14.44,14.61,0.54,0.5,14.58,14.5,14.42,14.47,0.28,0.19,0.47,0.32,0.53,0.5,115.32,72.34,2.26,0.75,0.62
c6a63609203c,3300,14.504660000000001,13,9902,14.08,14.44,14.61,0.54,0.5,14.58,14.5,14.42,14.47,0.28,0.19,0.47,0.32,0.53,0.5,115.32,72.34,2.26,0.75,0.62
c6a63609203c,3402,14.0753,13,9902,14.08,14.44,14.61,0.54,0.5,14.58,14.5,14.42,14.47,0.28,0.19,0.47,0.32,0.53,0.5,115.32,72.34,2.26,0.75,0.62
c6a63609203c,3914,14.54044,13,9902,14.08,14.44,14.61,0.54,0.5,14.58,14.5,14.42,14.47,0.28,0.19,0.47,0.32,0.53,0.5,115.32,72.34,2.26,0.75,0.62
c6a63609203c,4199,14.218420000000002,13,9902,14.08,14.44,14.61,0.54,0.5,14.58,14.5,14.42,14.47,0.28,0.19,0.47,0.32,0.53,0.5,115.32,72.34,2.26,0.75,0.62
c6a63609203c,4300,14.504660000000001,13,9902,14.08,14.44,14.61,0.54,0.5,14.58,14.5,14.42,14.47,0.28,0.19,0.47,0.32,0.53,0.5,115.32,72.34,2.26,0.75,0.62
c6a63609203c,4601,14.576220000000001,13,9902,14.08,14.44,14.61,0.54,0.5,14.58,14.5,14.42,14.47,0.28,0.19,0.47,0.32,0.53,0.5,115.32,72.34,2.26,0.75,0.62
c6a63609203c,9902,14.504660000000001,13,9902,14.08,14.44,14.61,0.54,0.5,14.58,14.5,14.42,14.47,0.28,0.19,0.47,0.32,0.53,0.5,115.32,72.34,2.26,0.75,0.62
c3e7bf14b76f,0,12.751439999999999,14,9902,9.92,12.35,14.4,4.47,2.83,12.75,14.4,11.86,12.62,0.86,0.55,2.15,1.36,2.83,4.48,59.28,113.58,4.3,4.37,0.36
c3e7bf14b76f,3601,12.71566,14,9902,9.92,12.35,14.4,4.47,2.83,12.75,14.4,11.86,12.62,0.86,0.55,2.15,1.36,2.83,4.48,59.28,113.58,4.3,4.37,0.36
c3e7bf14b76f,3699,11.82116,14,9902,9.92,12.35,14.4,4.47,2.83,12.75,14.4,11.86,12.62,0.86,0.55,2.15,1.36,2.83,4.48,59.28,113.58,4.3,4.37,0.36
c3e7bf14b76f,3800,12.07162,14,9902,9.92,12.35,14.4,4.47,2.83,12.75,14.4,11.86,12.62,0.86,0.55,2.15,1.36,2.83,4.48,59.28,113.58,4.3,4.37,0.36
c3e7bf14b76f,3918,9.92482,14,9902,9.92,12.35,14.4,4.47,2.83,12.75,14.4,11.86,12.62,0.86,0.55,2.15,1.36,2.83,4.48,59.28,113.58,4.3,4.37,0.36
c3e7bf14b76f,4000,10.890880000000001,14,9902,9.92,12.35,14.4,4.47,2.83,12.75,14.4,11.86,12.62,0.86,0.55,2.15,1.36,2.83,4.48,59.28,113.58,4.3,4.37,0.36
c3e7bf14b76f,4601,11.42758,14,9902,9.92,12.35,14.4,4.47,2.83,12.75,14.4,11.86,12.62,0.86,0.55,2.15,1.36,2.83,4.48,59.28,113.58,4.3,4.37,0.36
c3e7bf14b76f,4800,11.96428,14,9902,9.92,12.35,14.4,4.47,2.83,12.75,14.4,11.86,12.62,0.86,0.55,2.15,1.36,2.83,4.48,59.28,113.58,4.3,4.37,0.36
c3e7bf14b76f,5402,11.9285,14,9902,9.92,12.35,14.4,4.47,2.83,12.75,14.4,11.86,12.62,0.86,0.55,2.15,1.36,2.83,4.48,59.28,113.58,4.3,4.37,0.36
c3e7bf14b76f,7800,13.28814,14,9902,9.92,12.35,14.4,4.47,2.83,12.75,14.4,11.86,12.62,0.86,0.55,2.15,1.36,2.83,4.48,59.28,113.58,4.3,4.37,0.36
c3e7bf14b76f,7902,12.96612,14,9902,9.92,12.35,14.4,4.47,2.83,12.75,14.4,11.86,12.62,0.86,0.55,2.15,1.36,2.83,4.48,59.28,113.58,4.3,4.37,0.36
c3e7bf14b76f,8101,13.39548,14,9902,9.92,12.35,14.4,4.47,2.83,12.75,14.4,11.86,12.62,0.86,0.55,2.15,1.36,2.83,4.48,59.28,113.58,4.3,4.37,0.36
c3e7bf14b76f,8402,13.323920000000001,14,9902,9.92,12.35,14.4,4.47,2.83,12.75,14.4,11.86,12.62,0.86,0.55,2.15,1.36,2.83,4.48,59.28,113.58,4.3,4.37,0.36
c3e7bf14b76f,9902,14.39732,14,9902,9.92,12.35,14.4,4.47,2.83,12.75,14.4,11.86,12.62,0.86,0.55,2.15,1.36,2.83,4.48,59.28,113.58,4.3,4.37,0.36
40b8f8672981,0,13.789060000000001,5,9902,13.79,14.13,14.36,0.57,0.0,13.79,14.29,13.79,14.21,0.5,0.31,0.5,0.47,-0.0,0.57,13.79,56.84,0.5,0.93,0.2
40b8f8672981,1300,14.289979999999998,5,9902,13.79,14.13,14.36,0.57,0.0,13.79,14.29,13.79,14.21,0.5,0.31,0.5,0.47,-0.0,0.57,13.79,56.84,0.5,0.93,0.2
40b8f8672981,3699,13.8964,5,9902,13.79,14.13,14.36,0.57,0.0,13.79,14.29,13.79,14.21,0.5,0.31,0.5,0.47,-0.0,0.57,13.79,56.84,0.5,0.93,0.2
40b8f8672981,4500,14.36154,5,9902,13.79,14.13,14.36,0.57,0.0,13.79,14.29,13.79,14.21,0.5,0.31,0.5,0.47,-0.0,0.57,13.79,56.84,0.5,0.93,0.2
40b8f8672981,9902,14.289979999999998,5,9902,13.79,14.13,14.36,0.57,0.0,13.79,14.29,13.79,14.21,0.5,0.31,0.5,0.47,-0.0,0.57,13.79,56.84,0.5,0.93,0.2
d69132ef179e,0,13.61016,5,9898,13.61,13.87,14.08,0.47,0.0,13.61,13.97,13.61,13.93,0.47,0.3,0.47,0.43,0.0,0.47,13.61,55.73,0.47,0.89,0.2
d69132ef179e,1000,14.0753,5,9898,13.61,13.87,14.08,0.47,0.0,13.61,13.97,13.61,13.93,0.47,0.3,0.47,0.43,0.0,0.47,13.61,55.73,0.47,0.89,0.2
d69132ef179e,3898,13.64594,5,9898,13.61,13.87,14.08,0.47,0.0,13.61,13.97,13.61,13.93,0.47,0.3,0.47,0.43,0.0,0.47,13.61,55.73,0.47,0.89,0.2
d69132ef179e,4098,14.039520000000001,5,9898,13.61,13.87,14.08,0.47,0.0,13.61,13.97,13.61,13.93,0.47,0.3,0.47,0.43,0.0,0.47,13.61,55.73,0.47,0.89,0.2
d69132ef179e,9898,13.96796,5,9898,13.61,13.87,14.08,0.47,0.0,13.61,13.97,13.61,13.93,0.47,0.3,0.47,0.43,0.0,0.47,13.61,55.73,0.47,0.89,0.2
87b10f578031,0,14.2542,7,9899,14.08,14.25,14.36,0.29,0.18,14.25,14.29,14.23,14.31,0.21,0.04,0.25,0.04,0.28,0.25,71.13,28.62,1.07,0.04,0.71
87b10f578031,2817,14.36154,7,9899,14.08,14.25,14.36,0.29,0.18,14.25,14.29,14.23,14.31,0.21,0.04,0.25,0.04,0.28,0.25,71.13,28.62,1.07,0.04,0.71
87b10f578031,2899,14.11108,7,9899,14.08,14.25,14.36,0.29,0.18,14.25,14.29,14.23,14.31,0.21,0.04,0.25,0.04,0.28,0.25,71.13,28.62,1.07,0.04,0.71
87b10f578031,3598,14.32576,7,9899,14.08,14.25,14.36,0.29,0.18,14.25,14.29,14.23,14.31,0.21,0.04,0.25,0.04,0.28,0.25,71.13,28.62,1.07,0.04,0.71
87b10f578031,3899,14.0753,7,9899,14.08,14.25,14.36,0.29,0.18,14.25,14.29,14.23,14.31,0.21,0.04,0.25,0.04,0.28,0.25,71.13,28.62,1.07,0.04,0.71
87b10f578031,4000,14.32576,7,9899,14.08,14.25,14.36,0.29,0.18,14.25,14.29,14.23,14.31,0.21,0.04,0.25,0.04,0.28,0.25,71.13,28.62,1.07,0.04,0.71
87b10f578031,9899,14.289979999999998,7,9899,14.08,14.25,14.36,0.29,0.18,14.25,14.29,14.23,14.31,0.21,0.04,0.25,0.04,0.28,0.25,71.13,28.62,1.07,0.04,0.71
b886bb6a8111,0,12.85878,8,9902,10.43,12.25,14.0,3.58,2.43,12.86,14.0,12.1,12.4,0.85,0.87,1.82,1.9,2.43,3.57,48.39,49.61,3.4,2.62,0.5
b886bb6a8111,3402,12.85878,8,9902,10.43,12.25,14.0,3.58,2.43,12.86,14.0,12.1,12.4,0.85,0.87,1.82,1.9,2.43,3.57,48.39,49.61,3.4,2.62,0.5
b886bb6a8111,3699,12.25052,8,9902,10.43,12.25,14.0,3.58,2.43,12.86,14.0,12.1,12.4,0.85,0.87,1.82,1.9,2.43,3.57,48.39,49.61,3.4,2.62,0.5
b886bb6a8111,3800,10.42574,8,9902,10.43,12.25,14.0,3.58,2.43,12.86,14.0,12.1,12.4,0.85,0.87,1.82,1.9,2.43,3.57,48.39,49.61,3.4,2.62,0.5
b886bb6a8111,4402,11.3918,8,9902,10.43,12.25,14.0,3.58,2.43,12.86,14.0,12.1,12.4,0.85,0.87,1.82,1.9,2.43,3.57,48.39,49.61,3.4,2.62,0.5
